id,p_log,p_logr,p_nn,p_rf,p_rfmi,p_rfms,actual_res,res_log,res_logr,res_nn,res_rf,res_rfmi,res_rfms
6456,0.015337205105917816,0.014708978563781994,0.012134907666031633,0.018788990993093016,0.030100334448160536,0.030100334448160536,0,0,0,0,0,1,1
800,0.030384636400301267,0.028936497645976646,0.03891049486753178,0.03710998130371428,0.015625,0.017241379310344827,0,1,1,1,1,0,0
17026,0.0033174383659972284,0.003635115484357605,0.0029652040554324654,0.016764979681023143,0.01,0.01282051282051282,0,0,0,0,0,0,0
17303,0.033089043018878085,0.03894791054026819,0.02867354578447457,0.02655064764843311,0.04054054054054054,0.06,0,1,1,1,1,1,1
1248,0.07720481535218243,0.06710281858519569,0.08126755541101822,0.046296564784523236,0.0,0.0,0,1,1,1,1,0,0
11324,0.004676164318240783,0.004574742629807804,0.0015190992126483031,0.013719180881409963,0.0,0.0,0,0,0,0,0,0,0
17543,0.0065376469807566055,0.007451503863015139,0.005456793207688192,0.013645993825892292,0.018617021276595744,0.025210084033613446,0,0,0,0,0,0,1
38,0.016061664294203363,0.0378630354378413,0.032460380815277516,0.0267335481739193,0.05660377358490566,0.056818181818181816,0,0,1,1,1,1,1
5859,0.031860121713948086,0.034135802515830135,0.032327044155166434,0.03526692626397961,0.05555555555555555,0.027777777777777776,0,1,1,1,1,1,1
14508,0.0285966291531379,0.02393930764648321,0.03568881232579802,0.02037472610521394,0.0,0.0,0,1,1,1,0,0,0
7312,0.027721750568187497,0.02711998280391387,0.028440848127996996,0.029664555697334918,0.08,0.06451612903225806,0,1,1,1,1,1,1
8283,0.006545943091706887,0.006212771575664027,0.010831156357255352,0.015320291871093102,0.020833333333333332,0.020833333333333332,0,0,0,0,0,0,0
16311,0.02926274485398457,0.0300571239241523,0.019891807118399343,0.023610342220656912,0.027777777777777776,0.030612244897959183,0,1,1,0,1,1,1
18411,0.004419364795719901,0.004958426899989985,0.004417534226122448,0.013788120480577447,0.021739130434782608,0.013513513513513514,0,0,0,0,0,0,0
13113,0.0034911166562950624,0.004768012726396178,0.0029080308810916283,0.013709806311676422,0.013888888888888888,0.008264462809917356,0,0,0,0,0,0,0
10370,0.013316958767137876,0.011271836383072414,0.008804350144196251,0.02045664126724215,0.0,0.0,0,0,0,0,0,0,0
6046,0.008816964968140247,0.009394641133519037,0.014272220731705558,0.015123887121800548,0.017241379310344827,0.01282051282051282,0,0,0,0,0,0,0
12740,0.012231261227397665,0.01635662956672466,0.008322658596880686,0.01695272414388688,0.0,0.0,0,0,0,0,0,0,0
14649,0.015016583088278754,0.009936312989572819,0.0066499215834066655,0.022845158194572984,0.0,0.0,0,0,0,0,0,0,0
1130,0.025484870510730295,0.02586638163328314,0.0455812043585409,0.03171069487740161,0.01020408163265306,0.0,0,1,1,1,1,0,0
11285,0.006423887554355039,0.006063266271948195,0.0036671659894609585,0.013709806311676422,0.0064516129032258064,0.005,0,0,0,0,0,0,0
10197,0.0032562721661472545,0.0033640899517278903,0.0024733651847013293,0.013709806311676422,0.01,0.01282051282051282,0,0,0,0,0,0,0
18692,0.03883836507453263,0.04137055741912853,0.0602170477291955,0.028001321999133008,0.014084507042253521,0.014084507042253521,0,1,1,1,1,0,0
14920,0.008589351600413431,0.007789207366553602,0.004619831463440811,0.014013118124112276,0.011111111111111112,0.010638297872340425,0,0,0,0,0,0,0
9688,0.008776901823612942,0.01044346588974286,0.0023174168706699802,0.01725055116504834,0.0045045045045045045,0.007407407407407408,0,0,0,0,0,0,0
11218,0.01716879367652094,0.015278073928653798,0.008779667341734094,0.01633891542843982,0.028985507246376812,0.028985507246376812,0,0,0,0,0,1,1
17960,0.023253127663741095,0.022638004847767342,0.0436005122497268,0.021230060974164484,0.0,0.0,0,0,0,1,0,0,0
19091,0.014070382881762756,0.015187641030584148,0.010562670238387362,0.015328595355511796,0.015151515151515152,0.015151515151515152,0,0,0,0,0,0,0
13600,0.009020527066131418,0.01168122161900489,0.005424726796545171,0.01992845316031586,0.0,0.0,0,0,0,0,0,0,0
5431,0.008047497019654772,0.011652548155898172,0.004789686175705258,0.017222460084627206,0.013888888888888888,0.008264462809917356,0,0,0,0,0,0,0
4415,0.028773369013097416,0.029537167534243968,0.03043207505079881,0.024297509571164885,0.05,0.04807692307692308,0,1,1,1,1,1,1
14515,0.015799328403253276,0.0103062095813397,0.010935092358660725,0.017308593204584583,0.006666666666666667,0.006666666666666667,0,0,0,0,0,0,0
14128,0.03916123497559867,0.032818972721901644,0.0522481031273392,0.025979494857611238,0.0,0.0,0,1,1,1,1,0,0
6354,0.01574696474681872,0.01775762606255976,0.011218045198137981,0.01881554446068937,0.017543859649122806,0.017241379310344827,1,0,0,0,0,0,0
4658,0.016625743316504734,0.01741760698150557,0.011344043304216619,0.02029461585889809,0.05660377358490566,0.056818181818181816,0,0,0,0,0,1,1
19898,0.011945658941995034,0.01264585884427782,0.011215534257580668,0.02714283112551867,0.017241379310344827,0.05660377358490566,0,0,0,0,1,0,1
3162,0.022388354221464443,0.02239896392860595,0.010281342222106618,0.0217424654699479,0.05,0.04807692307692308,0,0,0,0,0,1,1
15439,0.008753943392369186,0.009908588250583774,0.007336347758810065,0.01506386013798069,0.026041666666666668,0.01984126984126984,0,0,0,0,0,1,0
5238,0.006956758866225458,0.008160131233987773,0.006086498587014535,0.013743851507235578,0.019230769230769232,0.022058823529411766,0,0,0,0,0,0,0
17842,0.03254277672315376,0.031492793322261445,0.03115910227210489,0.022937912568486894,0.014084507042253521,0.0196078431372549,0,1,1,1,0,0,0
7379,0.0027586935878636458,0.003477034844610979,0.00507278802424389,0.013752786038239017,0.013043478260869565,0.013043478260869565,0,0,0,0,0,0,0
5375,0.019691804321074882,0.021390853995990843,0.015064874533899092,0.020844127689384737,0.019230769230769232,0.025,0,0,0,0,0,0,1
6165,0.002750787432357248,0.0034183135310487376,0.005337901409854386,0.013637891346295106,0.0045045045045045045,0.007407407407407408,0,0,0,0,0,0,0
9950,0.01573007332675514,0.016012582785463768,0.020639207201482233,0.018403340787076075,0.017543859649122806,0.04807692307692308,0,0,0,0,0,0,1
10999,0.08654994879888418,0.06499324224685347,0.20825779332594174,0.0773894474241437,0.10185185185185185,0.07142857142857142,0,1,1,1,1,1,1
6512,0.002602921552219505,0.0031900583942589935,0.004990801021994493,0.013637891346295106,0.00423728813559322,0.006756756756756757,0,0,0,0,0,0,0
3082,0.005892436235077394,0.00813190302076103,0.004235408937275788,0.015121103062737437,0.025423728813559324,0.03431372549019608,0,0,0,0,0,1,1
8684,0.00921678411731456,0.008865931967987697,0.015674462131997934,0.013839492485654385,0.019230769230769232,0.022058823529411766,0,0,0,0,0,0,0
584,0.01317841378970973,0.014392482477031595,0.022151597923799074,0.03214501469784551,0.004651162790697674,0.004651162790697674,0,0,0,0,1,0,0
2931,0.02068488343185029,0.0248273907233115,0.028241244705561233,0.035192143239772926,0.05,0.06756756756756757,0,0,1,1,1,1,1
18751,0.024734510494797104,0.025981897130240884,0.020721006727353376,0.03258434557072351,0.016129032258064516,0.016129032258064516,0,1,1,0,1,0,0
17668,0.009655724498451288,0.009290705583193472,0.00796231105954254,0.01727155310469245,0.0,0.0,0,0,0,0,0,0,0
880,0.06133302467022418,0.05709797512383558,0.08175011251264394,0.03902330977760493,0.015151515151515152,0.015151515151515152,0,1,1,1,1,0,0
7945,0.012770722504582808,0.016155873493112,0.01767808822338825,0.01903408504375131,0.014084507042253521,0.014084507042253521,0,0,0,0,0,0,0
7811,0.01093658783958885,0.01253315242816254,0.013785411946171031,0.019796185551766966,0.008333333333333333,0.007692307692307693,0,0,0,0,0,0,0
16893,0.02591167559190731,0.03446600129292868,0.023604191117996,0.02071316615984553,0.021739130434782608,0.019230769230769232,1,1,1,1,0,0,0
18429,0.008846774321146859,0.010058478990576969,0.009789688626092495,0.014266870949221942,0.01818181818181818,0.011363636363636364,0,0,0,0,0,0,0
5454,0.015958475151112827,0.016774359256536572,0.011352186963013749,0.01789387771781969,0.04054054054054054,0.014925373134328358,0,0,0,0,0,1,0
17485,0.012029902294979185,0.011529840739905633,0.0097637257344765,0.024202667368334655,0.022222222222222223,0.03571428571428571,0,0,0,0,1,0,1
1224,0.029405566172966354,0.02933429227565852,0.04436298402470984,0.039977363117197885,0.022222222222222223,0.02727272727272727,0,1,1,1,1,0,1
8885,0.03368099752549328,0.03354093729434661,0.03650642579093947,0.027319342151950574,0.017857142857142856,0.017857142857142856,0,1,1,1,1,0,0
14380,0.030367347169750255,0.02676476180982926,0.03706213138108,0.022482843895728872,0.030100334448160536,0.030100334448160536,0,1,1,1,0,1,1
6310,0.004808750002504761,0.005605728645309978,0.00945975924162752,0.01660065523097067,0.019230769230769232,0.019230769230769232,0,0,0,0,0,0,0
10140,0.09041522891725898,0.09756180573004591,0.06288229559261399,0.07157979272324197,0.04216867469879518,0.05555555555555555,0,1,1,1,1,1,1
19163,0.004539509028222355,0.004852641066504486,0.005323225978140418,0.01765139167375578,0.0,0.016129032258064516,0,0,0,0,0,0,0
19883,0.003539285802882396,0.004019294396536276,0.0029935836196815367,0.013645993825892292,0.004651162790697674,0.004651162790697674,0,0,0,0,0,0,0
7762,0.005391846328577444,0.0070999127071692805,0.004079725723484627,0.014058466486675464,0.016666666666666666,0.02,0,0,0,0,0,0,0
18562,0.038687555760775975,0.03699150272278102,0.041059327707046,0.029050362845207265,0.0410958904109589,0.0410958904109589,0,1,1,1,1,1,1
7354,0.0052950279030682485,0.006664512929132355,0.008568111358687097,0.013700027622275393,0.012987012987012988,0.022058823529411766,0,0,0,0,0,0,0
578,0.01937176609296692,0.020604077875896683,0.03205039227058591,0.03162141285960775,0.008333333333333333,0.007692307692307693,0,0,0,1,1,0,0
548,0.02505065416807855,0.02473791000519211,0.03167537633629232,0.0318625940272695,0.00211864406779661,0.004464285714285714,0,1,1,1,1,0,0
4692,0.010613464055976693,0.014007825707921166,0.006523604905547916,0.017447727705046413,0.016,0.018691588785046728,0,0,0,0,0,0,0
15678,0.0223022125201539,0.023819525941488225,0.012611820937929442,0.019691531072031514,0.041666666666666664,0.04310344827586207,0,0,1,0,0,1,1
7222,0.016968893551838147,0.019565966452008515,0.010708159771771381,0.020144915895275065,0.027777777777777776,0.03571428571428571,0,0,0,0,0,1,1
12439,0.021508750906816112,0.026408367945418683,0.017111794124222573,0.02366241476263907,0.050724637681159424,0.05660377358490566,0,0,1,0,1,1,1
6355,0.005568971736694569,0.006444054444916432,0.010683831910729132,0.014677909187438372,0.02631578947368421,0.0,0,0,0,0,0,1,0
13368,0.008771712215708613,0.01096398047314454,0.009468881505652752,0.015040830186672913,0.03409090909090909,0.03968253968253968,0,0,0,0,0,1,1
12757,0.002566580522589185,0.0033604842007147265,0.0028711708383336925,0.013651630983412287,0.00423728813559322,0.006756756756756757,0,0,0,0,0,0,0
7061,0.03671683533488658,0.03907621138729133,0.022931887292671597,0.026472266399880297,0.03125,0.02,0,1,1,0,1,1,0
6489,0.00764952213965236,0.009780823893704447,0.013731638730896814,0.01561328688663932,0.015625,0.015625,0,0,0,0,0,0,0
2642,0.017449691939855298,0.027389749335672165,0.012904052320766643,0.020830515962093975,0.011363636363636364,0.0078125,0,0,1,0,0,0,0
14108,0.03928544922309079,0.0333112750257013,0.047952390049186874,0.02416330560941171,0.0,0.016666666666666666,0,1,1,1,1,0,0
6049,0.020426484259665877,0.020483017604913754,0.021656601663282274,0.02926024265130976,0.015625,0.017241379310344827,0,0,0,0,1,0,0
2750,0.022686965030043423,0.025931182767614826,0.041689351273552305,0.021499008481585466,0.023809523809523808,0.028985507246376812,0,0,1,1,0,1,1
17373,0.03546625146026674,0.028480161238748018,0.06532596535552537,0.03289840380732381,0.047619047619047616,0.08,1,1,1,1,1,1,1
236,0.027046476061404076,0.028483252436433272,0.04817052350580086,0.03162141285960775,0.013157894736842105,0.013157894736842105,0,1,1,1,1,0,0
9466,0.02734798608754787,0.02636582690775049,0.02002034184875449,0.022343950903533964,0.06862745098039216,0.06862745098039216,0,1,1,0,0,1,1
16254,0.022365290340363133,0.0273138665218384,0.016081226907019006,0.027462480174509793,0.023255813953488372,0.0375,0,0,1,0,1,0,1
17821,0.0067962366518185095,0.006809788881744299,0.006428520393539015,0.02095755016026757,0.0,0.0,0,0,0,0,0,0,0
11159,0.01061107639007294,0.010885135578730531,0.006030735819005354,0.015155138586488887,0.015625,0.015625,0,0,0,0,0,0,0
10662,0.010504100460464636,0.01015427739347275,0.008002891981448655,0.015428397529480666,0.03669724770642202,0.031746031746031744,0,0,0,0,0,1,1
16109,0.01119426723123883,0.012890401023913178,0.009888027761887606,0.015740475561034747,0.013422818791946308,0.012295081967213115,0,0,0,0,0,0,0
4349,0.005966259509878599,0.007752589697169018,0.0028740180286900108,0.014006780744501098,0.02158273381294964,0.02,0,0,0,0,0,0,0
7213,0.0025647120818712015,0.003417950011745361,0.0025487271439396586,0.015480321859860471,0.0045045045045045045,0.007407407407407408,0,0,0,0,0,0,0
1586,0.036205678194634,0.03686927295992435,0.05295461130342573,0.03699821179671888,0.023255813953488372,0.0375,0,1,1,1,1,0,1
8392,0.009336056977136986,0.010225569251930416,0.018703136033998327,0.015320900666503955,0.013824884792626729,0.013824884792626729,0,0,0,0,0,0,0
16545,0.011040734812725172,0.012074264610131545,0.009100529847514796,0.015125996413960976,0.0189873417721519,0.0189873417721519,0,0,0,0,0,0,0
2221,0.050341804127031306,0.05122330643664519,0.043771945211601604,0.03639328539396896,0.04054054054054054,0.014925373134328358,0,1,1,1,1,1,0
14952,0.026300721189029545,0.01951407437328283,0.028267553585837414,0.017838084097137368,0.009615384615384616,0.009615384615384616,0,1,0,1,0,0,0
2108,0.052505042587782616,0.04950252487941758,0.0496067941440789,0.03878958152692277,0.012987012987012988,0.008620689655172414,0,1,1,1,1,0,0
10333,0.007951958630172567,0.00790693936180466,0.00535877724311675,0.015294555521843424,0.013513513513513514,0.013513513513513514,0,0,0,0,0,0,0
5466,0.006356183918620218,0.008411478638760815,0.003903585799071874,0.01396963076065252,0.013157894736842105,0.013157894736842105,0,0,0,0,0,0,0
17889,0.02954025695522845,0.0396102679698889,0.03669064234109923,0.022244252524245566,0.02054794520547945,0.01694915254237288,1,1,1,1,0,0,0
4817,0.008507922021661425,0.010625671592761366,0.0065829878100378625,0.015576751124855797,0.015625,0.015625,0,0,0,0,0,0,0
4028,0.004123037255429985,0.005449987441758632,0.0037512834615356467,0.01367577078792497,0.008333333333333333,0.007692307692307693,0,0,0,0,0,0,0
13339,0.012846886916712494,0.01563995035081598,0.01777323733093017,0.020240177418841418,0.00211864406779661,0.004464285714285714,0,0,0,0,0,0,0
12672,0.010920899815262777,0.013812258111862907,0.013872864740629438,0.01693555053003455,0.015151515151515152,0.02727272727272727,0,0,0,0,0,0,1
2249,0.04226353851503969,0.04361185089408817,0.04480828596703275,0.03521627107155636,0.014084507042253521,0.0196078431372549,0,1,1,1,1,0,0
3043,0.0292271998092853,0.029610533929564052,0.016625805073289257,0.031654391654819584,0.08,0.06451612903225806,0,1,1,0,1,1,1
18333,0.014319152565265685,0.015671967112310843,0.023281592010109712,0.01794806830954462,0.04054054054054054,0.06,0,0,0,0,0,1,1
11267,0.009884270674788974,0.00958118950199188,0.007109338382420476,0.014313412784585916,0.02158273381294964,0.019230769230769232,0,0,0,0,0,0,0
10856,0.025482067482689354,0.023956921028312737,0.038809524056802554,0.01751446979096703,0.015384615384615385,0.015384615384615385,0,1,1,1,0,0,0
11590,0.017702470875398304,0.01622209077033786,0.018585736677229694,0.015472199271689054,0.015151515151515152,0.015151515151515152,0,0,0,0,0,0,0
3374,0.019722756105346403,0.029180897451239706,0.00918082914855914,0.026756697278771658,0.016,0.018691588785046728,0,0,1,0,1,0,0
9343,0.009424670374102464,0.009502163331702288,0.01069622931999241,0.013651630983412287,0.015873015873015872,0.03389830508474576,1,0,0,0,0,0,1
6419,0.03654597298605587,0.03231052590984081,0.04300098716838935,0.03670390555992999,0.014285714285714285,0.038461538461538464,0,1,1,1,1,0,1
9552,0.015179962273410482,0.009970481473871388,0.006372600204635291,0.0183013414362841,0.020833333333333332,0.02631578947368421,0,0,0,0,0,0,1
16902,0.015328553620230828,0.015946668819414877,0.012846366355451257,0.021356834713802043,0.0,0.013888888888888888,0,0,0,0,0,0,0
9297,0.010116853162174703,0.00971668579419679,0.01486737476506138,0.01394711748078712,0.022388059701492536,0.022388059701492536,0,0,0,0,0,0,0
10034,0.049375608468534234,0.04998694512583736,0.03765423680580997,0.032238927004942575,0.041666666666666664,0.04310344827586207,0,1,1,1,1,1,1
13505,0.012491744684873959,0.015223696594835892,0.017924052159910064,0.020240177418841418,0.00211864406779661,0.004464285714285714,0,0,0,0,0,0,0
14413,0.006235589794365476,0.005437452787391278,0.0035204134609223337,0.01674503317918391,0.0,0.0,0,0,0,0,0,0,0
8829,0.01836319403463881,0.016022473933076764,0.019616209633471972,0.020584871837895653,0.017857142857142856,0.010638297872340425,0,0,0,0,0,0,0
9030,0.009352649027385604,0.009777911958887182,0.011635611120189222,0.015155138586488887,0.030100334448160536,0.030100334448160536,0,0,0,0,0,1,1
7797,0.013350132322044664,0.015127648880499188,0.01736031408708839,0.0199486435480333,0.012254901960784314,0.013157894736842105,0,0,0,0,0,0,0
10813,0.02035617151600735,0.020419162131222187,0.007105740757293909,0.02166169792677376,0.03731343283582089,0.03488372093023256,0,0,0,0,0,1,1
16795,0.02280324323476205,0.019191102539711853,0.01685494750726499,0.02034207423221855,0.013824884792626729,0.013824884792626729,0,0,0,0,0,0,0
8221,0.0051783985918509405,0.005295049223595684,0.009165604016615363,0.013709806311676422,0.008333333333333333,0.007692307692307693,0,0,0,0,0,0,0
18748,0.04055755639000927,0.04580544687583363,0.038689117379707365,0.030501966180575022,0.06611570247933884,0.059782608695652176,0,1,1,1,1,1,1
5108,0.005816509971484556,0.007126991061193364,0.0046854927545585305,0.013681715231255292,0.014018691588785047,0.012987012987012988,0,0,0,0,0,0,0
12309,0.005127412284650615,0.006396944155526879,0.006306115849660725,0.013771942587656709,0.02976190476190476,0.037037037037037035,0,0,0,0,0,1,1
9291,0.01922111009806025,0.021145604680903738,0.010703509509491768,0.019026255005577482,0.017326732673267328,0.017326732673267328,0,0,0,0,0,0,0
10297,0.003098613802631811,0.0032658621184298285,0.0021700334736762888,0.013709806311676422,0.013043478260869565,0.013043478260869565,1,0,0,0,0,0,0
15515,0.004559086714432776,0.0051665885574102965,0.00499906099111474,0.01414655934497752,0.02608695652173913,0.022388059701492536,0,0,0,0,0,1,0
12550,0.0065043985081192105,0.008529527961883745,0.007782501954202743,0.013988347271340108,0.013157894736842105,0.013157894736842105,0,0,0,0,0,0,0
5462,0.006308055825652778,0.0069275387224763925,0.0050531264522526,0.019592817831045283,0.0,0.01282051282051282,0,0,0,0,0,0,0
10261,0.011856831760998564,0.011981706995487144,0.01349079567622805,0.015320900666503955,0.05,0.019230769230769232,0,0,0,0,0,1,0
12335,0.015248257837996987,0.0176675941006776,0.02255831569621401,0.02045945061223799,0.014018691588785047,0.009174311926605505,0,0,0,0,0,0,0
6848,0.007305805139941904,0.008395722818441871,0.009215995452871717,0.021685795465470874,0.017241379310344827,0.05660377358490566,0,0,0,0,0,0,1
1786,0.07023003065693961,0.06484769631169833,0.0795832319243447,0.04108309005898659,0.010638297872340425,0.011363636363636364,0,1,1,1,1,0,0
18889,0.019809891088190725,0.02089721185654438,0.009499110477082687,0.02160265973069077,0.0,0.0,0,0,0,0,0,0,0
6610,0.012660175799116278,0.016397413709086667,0.019217625629990524,0.022286293313252686,0.03278688524590164,0.02694610778443114,0,0,0,0,0,1,1
9468,0.013255072610365178,0.016263691895040473,0.005040659737772061,0.0178727418200525,0.028089887640449437,0.034482758620689655,0,0,0,0,0,1,1
11337,0.010801524554885818,0.01046445394040627,0.008760611337714351,0.015222688484486567,0.03669724770642202,0.017241379310344827,0,0,0,0,0,1,0
16899,0.007763508843259879,0.008916105542828604,0.005656335632139129,0.013735358774330702,0.01744186046511628,0.01744186046511628,0,0,0,0,0,0,0
17398,0.003775377556204943,0.004322376516057541,0.002805257889457135,0.013667808876333025,0.02608695652173913,0.016304347826086956,0,0,0,0,0,1,0
17139,0.008128855980319724,0.009117850505947536,0.0069695155931887715,0.014204734673241655,0.0049504950495049506,0.008064516129032258,0,0,0,0,0,0,0
1240,0.05396631092097609,0.044921787453490986,0.037100316792976595,0.03652693144844619,0.018617021276595744,0.031746031746031744,0,1,1,1,1,0,1
6271,0.006830413967106625,0.009140354597638792,0.008859780204910541,0.015085786063789774,0.017543859649122806,0.017241379310344827,0,0,0,0,0,0,0
15960,0.01153824422041545,0.013527307912212667,0.0095930667457917,0.016854846339466437,0.037914691943127965,0.037914691943127965,0,0,0,0,0,1,1
497,0.07657900598347198,0.093498384003623,0.05723008514938916,0.045381586366803194,0.014084507042253521,0.0196078431372549,1,1,1,1,1,0,0
16257,0.007262700428397601,0.008976083134793545,0.006232610837035649,0.0166234120763178,0.017326732673267328,0.017326732673267328,0,0,0,0,0,0,0
2088,0.14768022093642413,0.14016403418417075,0.13979264546076742,0.0663076707854896,0.03571428571428571,0.038461538461538464,0,1,1,1,1,1,1
8164,0.01349817048178806,0.012097201735762246,0.0177594372989295,0.02045945061223799,0.0,0.0,0,0,0,0,0,0,0
4331,0.002739079892750784,0.003449651527908364,0.0016685485820432647,0.013681715231255292,0.01,0.01282051282051282,0,0,0,0,0,0,0
4708,0.02740370270045998,0.02752087124781603,0.041045272832826676,0.03149188105516111,0.046511627906976744,0.03982300884955752,0,1,1,1,1,1,1
16285,0.016185837473860414,0.01896022677811027,0.014683954747790749,0.01991390855790481,0.017857142857142856,0.017857142857142856,0,0,0,0,0,0,0
1521,0.05774724352305327,0.058991807513101895,0.07659316282262815,0.04231804726501316,0.025,0.05172413793103448,0,1,1,1,1,1,1
10602,0.035591388513111624,0.02452100264991341,0.04477300094553878,0.024548784465055734,0.009433962264150943,0.00847457627118644,0,1,1,1,1,0,0
14716,0.011240746196735797,0.011550264256528303,0.008474222260559112,0.015918604359916405,0.013422818791946308,0.012295081967213115,0,0,0,0,0,0,0
16792,0.00463149788000005,0.004506897816134529,0.010027639916416515,0.014011133855924672,0.0,0.0,0,0,0,0,0,0,0
12981,0.016018809848970843,0.019894402066269457,0.009339293581288289,0.017342015563069257,0.019230769230769232,0.006944444444444444,0,0,0,0,0,0,0
5519,0.017120901051474735,0.017781196516336792,0.01824551676981788,0.028952003637513872,0.010869565217391304,0.043478260869565216,0,0,0,0,1,0,1
3241,0.006481795421131111,0.008572631537061932,0.00691716784394203,0.014944658386941177,0.03669724770642202,0.031746031746031744,0,0,0,0,0,1,1
13624,0.02093476442726804,0.02766198478898789,0.018420174412694047,0.026577166771576722,0.037914691943127965,0.037914691943127965,0,0,1,0,1,1,1
7530,0.005795471052879449,0.007631040914896832,0.006010136825660251,0.014848603617047177,0.0,0.0,0,0,0,0,0,0,0
4826,0.0077780703260617,0.00965736231217314,0.006165898076274723,0.015127047506067757,0.017543859649122806,0.017241379310344827,0,0,0,0,0,0,0
4603,0.013063940782095301,0.015994135560417837,0.009187530574945403,0.01725031452452739,0.0,0.00847457627118644,0,0,0,0,0,0,0
425,0.018649193929923008,0.019576632520607012,0.03190711447394173,0.03180725167451763,0.005128205128205128,0.006329113924050633,1,0,0,1,1,0,0
17663,0.010272897991596749,0.011928858214768306,0.009101922837153095,0.015217181737288563,0.013824884792626729,0.013824884792626729,0,0,0,0,0,0,0
13805,0.00837226559605875,0.01191783596906173,0.005786673787371921,0.0161593133241693,0.014084507042253521,0.025510204081632654,0,0,0,0,0,0,1
7740,0.019417943891219498,0.02549228492052009,0.019536165814441328,0.034332972013742705,0.0,0.0,0,0,1,0,1,0,0
3250,0.026204579111488,0.03247579612607104,0.0250704573275478,0.027654228430306623,0.07692307692307693,0.08928571428571429,0,1,1,1,1,1,1
15276,0.006401430764797382,0.006506291402654722,0.003040447967514632,0.014142011309479204,0.0064516129032258064,0.009174311926605505,0,0,0,0,0,0,0
1291,0.036213140753853644,0.03552064809709782,0.022505079909180263,0.04025423627483989,0.0,0.0,0,1,1,0,1,0,0
16209,0.004405734523040767,0.0051336611250890445,0.004796230906602404,0.013587818497628157,0.012254901960784314,0.00909090909090909,0,0,0,0,0,0,0
1458,0.08848693334924751,0.08050040142741065,0.08234531292077822,0.04723370093386372,0.017543859649122806,0.02586206896551724,0,1,1,1,1,0,1
5932,0.01056937962739781,0.011695048323811113,0.01048260648750679,0.025263977905791143,0.0,0.0,0,0,0,0,1,0,0
11441,0.011376272438278247,0.011271272238614554,0.010323386143401815,0.015320900666503955,0.013824884792626729,0.013824884792626729,0,0,0,0,0,0,0
19001,0.007267985479492427,0.008808623555514317,0.002766233603300335,0.017332537777952427,0.0045045045045045045,0.007407407407407408,0,0,0,0,0,0,0
2528,0.02530247468983633,0.03391509439707654,0.013773203958909784,0.03007417002849147,0.017857142857142856,0.017857142857142856,0,1,1,0,1,0,0
7522,0.06083593878897868,0.0683498485989686,0.03209396148926973,0.051453118304728596,0.10185185185185185,0.125,0,1,1,1,1,1,1
12707,0.006261873234700281,0.008539227896849548,0.004974216802712259,0.013651630983412287,0.02830188679245283,0.015873015873015872,0,0,0,0,0,1,0
15155,0.009884360650163453,0.008618248241747997,0.0058933841310386155,0.01812609236812184,0.010869565217391304,0.043478260869565216,0,0,0,0,0,0,1
13723,0.03311397633476542,0.037072912495684306,0.07880646087034825,0.038098595969625414,0.0,0.0,0,1,1,1,1,0,0
19585,0.007404215645599432,0.007922678933616286,0.006091978149330121,0.01577273285000735,0.017857142857142856,0.010638297872340425,0,0,0,0,0,0,0
6322,0.01260554595481091,0.014622718064355942,0.006710272168257807,0.017047798803454993,0.0,0.0,0,0,0,0,0,0,0
16737,0.012939699401682459,0.01539713757341345,0.007856448138935481,0.018879843724654212,0.017543859649122806,0.02586206896551724,0,0,0,0,0,0,1
7607,0.021893384078801613,0.025470825617301084,0.013793547125780072,0.022381372703144234,0.01,0.017543859649122806,0,0,1,0,0,0,0
2591,0.00906534513020865,0.011494162883165836,0.011297786572137359,0.015183239338717725,0.015151515151515152,0.03333333333333333,0,0,0,0,0,0,1
8318,0.022082683166759123,0.022219957838343324,0.027038281015689652,0.020645346388187207,0.024193548387096774,0.024390243902439025,0,0,0,1,0,1,1
1879,0.07502759032471258,0.05419640717797636,0.05116118778575723,0.03707491283378633,0.009615384615384616,0.009615384615384616,0,1,1,1,1,0,0
18532,0.019173368741486844,0.020986625727477812,0.030685305088652897,0.022105204943406686,0.017241379310344827,0.011111111111111112,0,0,0,1,0,0,0
12652,0.03678158814614572,0.04096821768433575,0.0524281471877471,0.027239434619380196,0.04054054054054054,0.06,0,1,1,1,1,1,1
5071,0.008519147713506967,0.01059775260446898,0.007168181461368386,0.015127047506067757,0.017543859649122806,0.017241379310344827,0,0,0,0,0,0,0
9707,0.01666813359656631,0.015225668993568803,0.014593027960540784,0.01754150202115098,0.0,0.045454545454545456,0,0,0,0,0,0,1
1036,0.08507138593068651,0.08282385544759326,0.09047683272802491,0.04664766323713204,0.015625,0.015625,0,1,1,1,1,0,0
15599,0.014271699225653377,0.012981814731028756,0.01027076432071952,0.01727436244968829,0.014018691588785047,0.012987012987012988,0,0,0,0,0,0,0
9175,0.010218362311842732,0.010466606199462943,0.014365468403591805,0.014920518582428495,0.021739130434782608,0.0,0,0,0,0,0,0,0
1272,0.028688980704326194,0.02768900284328399,0.04535071352371661,0.03743142896640762,0.010869565217391304,0.043478260869565216,0,1,1,1,1,0,1
17221,0.01765232898507095,0.017496576597203974,0.013006374748592472,0.017640981173396315,0.04054054054054054,0.014925373134328358,0,0,0,0,0,1,0
